geneName,module,gene_biotype,hgnc_symbol,module.char,mod.color
ENSG00000116221,2,protein_coding,MRPL37,02,blue
ENSG00000116260,6,protein_coding,QSOX1,06,red
ENSG00000116285,3,protein_coding,ERRFI1,03,brown
ENSG00000116299,2,protein_coding,KIAA1324,02,blue
ENSG00000116473,0,protein_coding,RAP1A,00,grey
ENSG00000116521,7,protein_coding,SCAMP3,07,black
ENSG00000116525,6,protein_coding,TRIM62,06,red
ENSG00000116574,3,protein_coding,RHOU,03,brown
ENSG00000116586,10,protein_coding,LAMTOR2,10,purple
ENSG00000116649,8,protein_coding,SRM,08,pink
ENSG00000116667,0,protein_coding,C1orf21,00,grey
ENSG00000116785,0,protein_coding,CFHR3,00,grey
ENSG00000116871,4,protein_coding,MAP7D1,04,yellow
ENSG00000116990,9,protein_coding,MYCL,09,magenta
ENSG00000117308,8,protein_coding,GALE,08,pink
ENSG00000117399,9,protein_coding,CDC20,09,magenta
ENSG00000117410,11,protein_coding,ATP6V0B,11,greenyellow
ENSG00000117411,6,protein_coding,B4GALT2,06,red
ENSG00000117523,1,protein_coding,PRRC2C,01,turquoise
ENSG00000117592,5,protein_coding,PRDX6,05,green
ENSG00000117632,4,protein_coding,STMN1,04,yellow
ENSG00000117650,2,protein_coding,NEK2,02,blue
ENSG00000117724,2,protein_coding,CENPF,02,blue
ENSG00000118007,0,protein_coding,STAG1,00,grey
ENSG00000118058,1,protein_coding,KMT2A,01,turquoise
ENSG00000118242,2,protein_coding,MREG,02,blue
ENSG00000118308,3,protein_coding,LRMP,03,brown
ENSG00000118508,11,protein_coding,RAB32,11,greenyellow
ENSG00000118523,5,protein_coding,CTGF,05,green
ENSG00000118690,3,protein_coding,ARMC2,03,brown
ENSG00000118705,10,protein_coding,RPN2,10,purple
ENSG00000118894,7,protein_coding,EEF2KMT,07,black
ENSG00000118972,1,protein_coding,FGF23,01,turquoise
ENSG00000118997,1,protein_coding,DNAH7,01,turquoise
ENSG00000119138,0,protein_coding,KLF9,00,grey
ENSG00000119402,2,protein_coding,FBXW2,02,blue
ENSG00000119403,0,protein_coding,PHF19,00,grey
ENSG00000119408,8,protein_coding,NEK6,08,pink
ENSG00000119411,8,protein_coding,BSPRY,08,pink
ENSG00000119457,0,protein_coding,SLC46A2,00,grey
ENSG00000119514,8,protein_coding,GALNT12,08,pink
ENSG00000119632,6,protein_coding,IFI27L2,06,red
ENSG00000119669,3,protein_coding,IRF2BPL,03,brown
ENSG00000119685,2,protein_coding,TTLL5,02,blue
ENSG00000119772,9,protein_coding,DNMT3A,09,magenta
ENSG00000119899,8,protein_coding,SLC17A5,08,pink
ENSG00000119953,1,protein_coding,SMNDC1,01,turquoise
ENSG00000119965,9,protein_coding,C10orf88,09,magenta
ENSG00000119986,3,protein_coding,AVPI1,03,brown
ENSG00000120093,1,protein_coding,HOXB3,01,turquoise
ENSG00000120129,3,protein_coding,DUSP1,03,brown
ENSG00000120162,4,protein_coding,MOB3B,04,yellow
ENSG00000120254,4,protein_coding,MTHFD1L,04,yellow
ENSG00000120314,8,protein_coding,WDR55,08,pink
ENSG00000120594,4,protein_coding,PLXDC2,04,yellow
ENSG00000120699,5,protein_coding,EXOSC8,05,green
ENSG00000120733,3,protein_coding,KDM3B,03,brown
ENSG00000120738,1,protein_coding,EGR1,01,turquoise
ENSG00000120798,5,protein_coding,NR2C1,05,green
ENSG00000120800,8,protein_coding,UTP20,08,pink
ENSG00000120833,11,protein_coding,SOCS2,11,greenyellow
ENSG00000120860,10,protein_coding,CCDC53,10,purple
ENSG00000120875,0,protein_coding,DUSP4,00,grey
ENSG00000120913,6,protein_coding,PDLIM2,06,red
ENSG00000121152,9,protein_coding,NCAPH,09,magenta
ENSG00000121211,9,protein_coding,MND1,09,magenta
ENSG00000121281,4,protein_coding,ADCY7,04,yellow
ENSG00000121380,8,protein_coding,BCL2L14,08,pink
ENSG00000121410,0,protein_coding,A1BG,00,grey
ENSG00000121552,8,protein_coding,CSTA,08,pink
ENSG00000121653,6,protein_coding,MAPK8IP1,06,red
ENSG00000121671,3,protein_coding,CRY2,03,brown
ENSG00000121680,7,protein_coding,PEX16,07,black
ENSG00000121769,4,protein_coding,FABP3,04,yellow
ENSG00000121807,4,protein_coding,CCR2,04,yellow
ENSG00000121895,0,protein_coding,TMEM156,00,grey
ENSG00000122122,4,protein_coding,SASH3,04,yellow
ENSG00000122176,0,protein_coding,FMOD,00,grey
ENSG00000122218,2,protein_coding,COPA,02,blue
ENSG00000122359,7,protein_coding,ANXA11,07,black
ENSG00000122375,3,protein_coding,OPN4,03,brown
ENSG00000122376,0,protein_coding,FAM35A,00,grey
ENSG00000122378,0,protein_coding,FAM213A,00,grey
ENSG00000122417,5,protein_coding,ODF2L,05,green
ENSG00000122420,3,protein_coding,PTGFR,03,brown
ENSG00000122477,0,protein_coding,LRRC39,00,grey
ENSG00000122641,4,protein_coding,INHBA,04,yellow
ENSG00000122644,0,protein_coding,ARL4A,00,grey
ENSG00000122728,0,protein_coding,TAF1L,00,grey
ENSG00000122861,4,protein_coding,PLAU,04,yellow
ENSG00000122952,9,protein_coding,ZWINT,09,magenta
ENSG00000122971,6,protein_coding,ACADS,06,red
ENSG00000123096,1,protein_coding,SSPN,01,turquoise
ENSG00000123130,9,protein_coding,ACOT9,09,magenta
ENSG00000123131,10,protein_coding,PRDX4,10,purple
ENSG00000123136,7,protein_coding,DDX39A,07,black
ENSG00000123146,6,protein_coding,ADGRE5,06,red
ENSG00000123159,6,protein_coding,GIPC1,06,red
ENSG00000123200,3,protein_coding,ZC3H13,03,brown
ENSG00000123213,11,protein_coding,NLN,11,greenyellow
ENSG00000123268,5,protein_coding,ATF1,05,green
ENSG00000123338,4,protein_coding,NCKAP1L,04,yellow
ENSG00000123353,2,protein_coding,ORMDL2,02,blue
ENSG00000123405,11,protein_coding,NFE2,11,greenyellow
ENSG00000123416,10,protein_coding,TUBA1B,10,purple
ENSG00000123485,9,protein_coding,HJURP,09,magenta
ENSG00000123500,0,protein_coding,COL10A1,00,grey
ENSG00000123609,5,protein_coding,NMI,05,green
ENSG00000123612,0,protein_coding,ACVR1C,00,grey
ENSG00000123636,1,protein_coding,BAZ2B,01,turquoise
ENSG00000123737,2,protein_coding,EXOSC9,02,blue
ENSG00000123892,0,protein_coding,RAB38,00,grey
ENSG00000123975,10,protein_coding,CKS2,10,purple
ENSG00000123989,7,protein_coding,CHPF,07,black
ENSG00000124143,7,protein_coding,ARHGAP40,07,black
ENSG00000124155,2,protein_coding,PIGT,02,blue
ENSG00000124198,2,protein_coding,ARFGEF2,02,blue
ENSG00000124209,8,protein_coding,RAB22A,08,pink
ENSG00000124215,8,protein_coding,CDH26,08,pink
ENSG00000124357,11,protein_coding,NAGK,11,greenyellow
ENSG00000124466,9,protein_coding,LYPD3,09,magenta
ENSG00000124491,11,protein_coding,F13A1,11,greenyellow
ENSG00000124493,0,protein_coding,GRM4,00,grey
ENSG00000124557,0,protein_coding,BTN1A1,00,grey
ENSG00000124831,5,protein_coding,LRRFIP1,05,green
ENSG00000124839,0,protein_coding,RAB17,00,grey
ENSG00000125207,5,protein_coding,PIWIL1,05,green
ENSG00000125249,0,protein_coding,RAP2A,00,grey
ENSG00000125319,9,protein_coding,C17orf53,09,magenta
ENSG00000125449,0,protein_coding,ARMC7,00,grey
ENSG00000125454,4,protein_coding,SLC25A19,04,yellow
ENSG00000125637,6,protein_coding,PSD4,06,red
ENSG00000125740,3,protein_coding,FOSB,03,brown
ENSG00000125744,6,protein_coding,RTN2,06,red
ENSG00000125753,6,protein_coding,VASP,06,red
ENSG00000125835,10,protein_coding,SNRPB,10,purple
ENSG00000125846,0,protein_coding,ZNF133,00,grey
ENSG00000125851,0,protein_coding,PCSK2,00,grey
ENSG00000125872,0,protein_coding,LRRN4,00,grey
ENSG00000125910,4,protein_coding,S1PR4,04,yellow
ENSG00000125912,6,protein_coding,NCLN,06,red
ENSG00000125968,1,protein_coding,ID1,01,turquoise
ENSG00000125998,9,protein_coding,FAM83C,09,magenta
ENSG00000126016,8,protein_coding,AMOT,08,pink
ENSG00000126261,0,protein_coding,UBA2,00,grey
ENSG00000126353,6,protein_coding,CCR7,06,red
ENSG00000126368,0,protein_coding,NR1D1,00,grey
ENSG00000126453,7,protein_coding,BCL2L12,07,black
ENSG00000126777,5,protein_coding,KTN1,05,green
ENSG00000126787,10,protein_coding,DLGAP5,10,purple
ENSG00000126870,1,protein_coding,WDR60,01,turquoise
ENSG00000126895,0,protein_coding,AVPR2,00,grey
ENSG00000126934,7,protein_coding,MAP2K2,07,black
ENSG00000127220,6,protein_coding,ABHD8,06,red
ENSG00000127463,6,protein_coding,EMC1,06,red
ENSG00000127526,2,protein_coding,SLC35E1,02,blue
ENSG00000127528,0,protein_coding,KLF2,00,grey
ENSG00000127564,6,protein_coding,PKMYT1,06,red
ENSG00000127903,3,protein_coding,ZNF835,03,brown
ENSG00000127914,5,protein_coding,AKAP9,05,green
ENSG00000127946,6,protein_coding,HIP1,06,red
ENSG00000128016,3,protein_coding,ZFP36,03,brown
ENSG00000128228,8,protein_coding,SDF2L1,08,pink
ENSG00000128245,10,protein_coding,YWHAH,10,purple
ENSG00000128340,11,protein_coding,RAC2,11,greenyellow
ENSG00000128513,5,protein_coding,POT1,05,green
ENSG00000128739,5,protein_coding,SNRPN,05,green
ENSG00000128881,5,protein_coding,TTBK2,05,green
ENSG00000128915,0,protein_coding,ICE2,00,grey
ENSG00000128944,7,protein_coding,KNSTRN,07,black
ENSG00000129128,2,protein_coding,SPCS3,02,blue
ENSG00000129195,9,protein_coding,FAM64A,09,magenta
ENSG00000129235,10,protein_coding,TXNDC17,10,purple
ENSG00000129255,10,protein_coding,MPDU1,10,purple
ENSG00000129538,4,protein_coding,RNASE1,04,yellow
ENSG00000129810,10,protein_coding,SGOL1,10,purple
ENSG00000129925,2,protein_coding,TMEM8A,02,blue
ENSG00000130023,5,protein_coding,ERMARD,05,green
ENSG00000130175,6,protein_coding,PRKCSH,06,red
ENSG00000130177,0,protein_coding,CDC16,00,grey
ENSG00000130202,7,protein_coding,PVRL2,07,black
ENSG00000130270,11,protein_coding,ATP8B3,11,greenyellow
ENSG00000130294,3,protein_coding,KIF1A,03,brown
ENSG00000130309,4,protein_coding,COLGALT1,04,yellow
ENSG00000130348,0,protein_coding,QRSL1,00,grey
ENSG00000130363,5,protein_coding,RSPH3,05,green
ENSG00000130508,7,protein_coding,PXDN,07,black
ENSG00000130545,7,protein_coding,CRB3,07,black
ENSG00000130592,4,protein_coding,LSP1,04,yellow
ENSG00000130707,8,protein_coding,ASS1,08,pink
ENSG00000130726,6,protein_coding,TRIM28,06,red
ENSG00000130733,7,protein_coding,YIPF2,07,black
ENSG00000130749,0,protein_coding,ZC3H4,00,grey
ENSG00000130755,4,protein_coding,GMFG,04,yellow
ENSG00000130768,7,protein_coding,SMPDL3B,07,black
ENSG00000130881,6,protein_coding,LRP3,06,red
ENSG00000130985,6,protein_coding,UBA1,06,red
ENSG00000131018,3,protein_coding,SYNE1,03,brown
ENSG00000131042,4,protein_coding,LILRB2,04,yellow
ENSG00000131051,1,protein_coding,RBM39,01,turquoise
ENSG00000131100,10,protein_coding,ATP6V1E1,10,purple
ENSG00000131127,3,protein_coding,ZNF141,03,brown
ENSG00000131153,7,protein_coding,GINS2,07,black
ENSG00000131236,11,protein_coding,CAP1,11,greenyellow
ENSG00000131374,3,protein_coding,TBC1D5,03,brown
ENSG00000131381,3,protein_coding,RBSN,03,brown
ENSG00000131408,6,protein_coding,NR1H2,06,red
ENSG00000131446,11,protein_coding,MGAT1,11,greenyellow
ENSG00000131462,9,protein_coding,TUBG1,09,magenta
ENSG00000131467,2,protein_coding,PSME3,02,blue
ENSG00000131504,6,protein_coding,DIAPH1,06,red
ENSG00000131653,6,protein_coding,TRAF7,06,red
ENSG00000131724,2,protein_coding,IL13RA1,02,blue
ENSG00000131732,1,protein_coding,ZCCHC9,01,turquoise
ENSG00000131747,9,protein_coding,TOP2A,09,magenta
ENSG00000131759,6,protein_coding,RARA,06,red
ENSG00000131943,3,protein_coding,C19orf12,03,brown
ENSG00000132286,0,protein_coding,TIMM10B,00,grey
ENSG00000132294,2,protein_coding,EFR3A,02,blue
ENSG00000132305,2,protein_coding,IMMT,02,blue
ENSG00000132326,3,protein_coding,PER2,03,brown
ENSG00000132329,0,protein_coding,RAMP1,00,grey
ENSG00000132361,6,protein_coding,CLUH,06,red
ENSG00000132394,6,protein_coding,EEFSEC,06,red
ENSG00000132437,0,protein_coding,DDC,00,grey
ENSG00000132478,0,protein_coding,UNK,00,grey
ENSG00000132485,1,protein_coding,ZRANB2,01,turquoise
ENSG00000132522,1,protein_coding,GPS2,01,turquoise
ENSG00000132541,0,protein_coding,HRSP12,00,grey
ENSG00000132589,6,protein_coding,FLOT2,06,red
ENSG00000132591,0,protein_coding,ERAL1,00,grey
ENSG00000132613,1,protein_coding,MTSS1L,01,turquoise
ENSG00000132635,1,protein_coding,PCED1A,01,turquoise
ENSG00000132646,2,protein_coding,PCNA,02,blue
ENSG00000132746,2,protein_coding,ALDH3B2,02,blue
ENSG00000132781,0,protein_coding,MUTYH,00,grey
ENSG00000132881,2,protein_coding,RSG1,02,blue
ENSG00000132950,1,protein_coding,ZMYM5,01,turquoise
ENSG00000132965,4,protein_coding,ALOX5AP,04,yellow
ENSG00000133111,5,protein_coding,RFXAP,05,green
ENSG00000133313,8,protein_coding,CNDP2,08,pink
ENSG00000133321,0,protein_coding,RARRES3,00,grey
ENSG00000133460,3,protein_coding,SLC2A11,03,brown
ENSG00000133488,1,protein_coding,SEC14L4,01,turquoise
ENSG00000133704,2,protein_coding,IPO8,02,blue
ENSG00000133884,1,protein_coding,DPF2,01,turquoise
ENSG00000133958,5,protein_coding,UNC79,05,green
ENSG00000134057,9,protein_coding,CCNB1,09,magenta
ENSG00000134061,6,protein_coding,CD180,06,red
ENSG00000134070,3,protein_coding,IRAK2,03,brown
ENSG00000134107,0,protein_coding,BHLHE40,00,grey
ENSG00000134109,2,protein_coding,EDEM1,02,blue
ENSG00000134215,0,protein_coding,VAV3,00,grey
ENSG00000134216,0,protein_coding,CHIA,00,grey
ENSG00000134222,6,protein_coding,PSRC1,06,red
ENSG00000134256,4,protein_coding,CD101,04,yellow
ENSG00000134291,9,protein_coding,TMEM106C,09,magenta
ENSG00000134324,0,protein_coding,LPIN1,00,grey
ENSG00000134333,10,protein_coding,LDHA,10,purple
ENSG00000134369,2,protein_coding,NAV1,02,blue
ENSG00000134443,0,protein_coding,GRP,00,grey
ENSG00000134452,2,protein_coding,FBXO18,02,blue
ENSG00000134489,0,protein_coding,HRH4,00,grey
ENSG00000134516,4,protein_coding,DOCK2,04,yellow
ENSG00000134531,9,protein_coding,EMP1,09,magenta
ENSG00000134545,0,protein_coding,KLRC1,00,grey
ENSG00000134668,4,protein_coding,SPOCD1,04,yellow
ENSG00000134690,0,protein_coding,CDCA8,00,grey
ENSG00000134716,3,protein_coding,CYP2J2,03,brown
ENSG00000134827,8,protein_coding,TCN1,08,pink
ENSG00000134873,8,protein_coding,CLDN10,08,pink
ENSG00000134899,1,protein_coding,ERCC5,01,turquoise
ENSG00000134996,4,protein_coding,OSTF1,04,yellow
ENSG00000135205,5,protein_coding,CCDC146,05,green
ENSG00000135372,2,protein_coding,NAT10,02,blue
ENSG00000135426,8,protein_coding,TESPA1,08,pink
ENSG00000135437,1,protein_coding,RDH5,01,turquoise
ENSG00000135451,9,protein_coding,TROAP,09,magenta
ENSG00000135457,0,protein_coding,TFCP2,00,grey
ENSG00000135476,9,protein_coding,ESPL1,09,magenta
ENSG00000135480,9,protein_coding,KRT7,09,magenta
ENSG00000135537,11,protein_coding,LACE1,11,greenyellow
ENSG00000135547,3,protein_coding,HEY2,03,brown
ENSG00000135549,3,protein_coding,PKIB,03,brown
ENSG00000135577,3,protein_coding,NMBR,03,brown
ENSG00000135678,4,protein_coding,CPM,04,yellow
ENSG00000135697,1,protein_coding,BCO1,01,turquoise
ENSG00000135723,9,protein_coding,FHOD1,09,magenta
ENSG00000135740,1,protein_coding,SLC9A5,01,turquoise
ENSG00000135900,0,protein_coding,MRPL44,00,grey
ENSG00000135916,9,protein_coding,ITM2C,09,magenta
ENSG00000135917,4,protein_coding,SLC19A3,04,yellow
ENSG00000135925,3,protein_coding,WNT10A,03,brown
ENSG00000135926,6,protein_coding,TMBIM1,06,red
ENSG00000135930,7,protein_coding,EIF4E2,07,black
ENSG00000135951,5,protein_coding,TSGA10,05,green
ENSG00000135968,5,protein_coding,GCC2,05,green
ENSG00000135974,5,protein_coding,C2orf49,05,green
ENSG00000136021,2,protein_coding,SCYL2,02,blue
ENSG00000136026,2,protein_coding,CKAP4,02,blue
ENSG00000136108,10,protein_coding,CKAP2,10,purple
ENSG00000136122,2,protein_coding,BORA,02,blue
ENSG00000136158,3,protein_coding,SPRY2,03,brown
ENSG00000136167,4,protein_coding,LCP1,04,yellow
ENSG00000136270,6,protein_coding,TBRG4,06,red
ENSG00000136273,6,protein_coding,HUS1,06,red
ENSG00000136279,4,protein_coding,DBNL,04,yellow
ENSG00000136295,6,protein_coding,TTYH3,06,red
ENSG00000136379,8,protein_coding,ABHD17C,08,pink
ENSG00000136404,4,protein_coding,TM6SF1,04,yellow
ENSG00000136448,4,protein_coding,NMT1,04,yellow
ENSG00000136451,3,protein_coding,VEZF1,03,brown
ENSG00000136514,5,protein_coding,RTP4,05,green
ENSG00000136531,0,protein_coding,SCN2A,00,grey
ENSG00000136542,8,protein_coding,GALNT5,08,pink
ENSG00000136738,8,protein_coding,STAM,08,pink
ENSG00000136802,8,protein_coding,LRRC8A,08,pink
ENSG00000136856,2,protein_coding,SLC2A8,02,blue
ENSG00000136868,2,protein_coding,SLC31A1,02,blue
ENSG00000136870,5,protein_coding,ZNF189,05,green
ENSG00000136877,7,protein_coding,FPGS,07,black
ENSG00000136943,10,protein_coding,CTSV,10,purple
ENSG00000137106,7,protein_coding,GRHPR,07,black
ENSG00000137193,11,protein_coding,PIM1,11,greenyellow
ENSG00000137203,1,protein_coding,TFAP2A,01,turquoise
ENSG00000137261,3,protein_coding,KIAA0319,03,brown
ENSG00000137309,7,protein_coding,HMGA1,07,black
ENSG00000137310,9,protein_coding,TCF19,09,magenta
ENSG00000137331,0,protein_coding,IER3,00,grey
ENSG00000137404,7,protein_coding,NRM,07,black
ENSG00000137440,9,protein_coding,FGFBP1,09,magenta
ENSG00000137563,8,protein_coding,GGH,08,pink
ENSG00000137571,5,protein_coding,SLCO5A1,05,green
ENSG00000137709,0,protein_coding,POU2F3,00,grey
ENSG00000137745,0,protein_coding,MMP13,00,grey
ENSG00000137770,0,protein_coding,CTDSPL2,00,grey
ENSG00000137804,2,protein_coding,NUSAP1,02,blue
ENSG00000137807,9,protein_coding,KIF23,09,magenta
ENSG00000137831,5,protein_coding,UACA,05,green
ENSG00000138028,7,protein_coding,CGREF1,07,black
ENSG00000138071,4,protein_coding,ACTR2,04,yellow
ENSG00000138074,9,protein_coding,SLC5A6,09,magenta
ENSG00000138107,2,protein_coding,ACTR1A,02,blue
ENSG00000138135,0,protein_coding,CH25H,00,grey
ENSG00000138160,2,protein_coding,KIF11,02,blue
ENSG00000138180,9,protein_coding,CEP55,09,magenta
ENSG00000138185,7,protein_coding,ENTPD1,07,black
ENSG00000138346,2,protein_coding,DNA2,02,blue
ENSG00000138413,10,protein_coding,IDH1,10,purple
ENSG00000138435,0,protein_coding,CHRNA1,00,grey
ENSG00000138587,1,protein_coding,MNS1,01,turquoise
ENSG00000138592,5,protein_coding,USP8,05,green
ENSG00000138622,6,protein_coding,HCN4,06,red
ENSG00000138670,1,protein_coding,RASGEF1B,01,turquoise
ENSG00000138698,2,protein_coding,RAP1GDS1,02,blue
ENSG00000138722,0,protein_coding,MMRN1,00,grey
ENSG00000138755,0,protein_coding,CXCL9,00,grey
ENSG00000138756,0,protein_coding,BMP2K,00,grey
ENSG00000138759,0,protein_coding,FRAS1,00,grey
ENSG00000138769,0,protein_coding,CDKL2,00,grey
ENSG00000138821,8,protein_coding,SLC39A8,08,pink
ENSG00000138867,2,protein_coding,GUCD1,02,blue
ENSG00000138964,4,protein_coding,PARVG,04,yellow
ENSG00000139117,3,protein_coding,CPNE8,03,brown
ENSG00000139154,5,protein_coding,AEBP2,05,green
ENSG00000139233,2,protein_coding,LLPH,02,blue
ENSG00000139318,3,protein_coding,DUSP6,03,brown
ENSG00000139352,0,protein_coding,ASCL1,00,grey
ENSG00000139508,0,protein_coding,SLC46A3,00,grey
ENSG00000139514,8,protein_coding,SLC7A1,08,pink
ENSG00000139517,5,protein_coding,LNX2,05,green
ENSG00000139547,0,protein_coding,RDH16,00,grey
ENSG00000139629,8,protein_coding,GALNT6,08,pink
ENSG00000139641,4,protein_coding,ESYT1,04,yellow
ENSG00000139675,1,protein_coding,HNRNPA1L2,01,turquoise
ENSG00000139679,1,protein_coding,LPAR6,01,turquoise
ENSG00000139722,7,protein_coding,VPS37B,07,black
ENSG00000139880,0,protein_coding,CDH24,00,grey
ENSG00000139971,0,protein_coding,C14orf37,00,grey
ENSG00000139973,0,protein_coding,SYT16,00,grey
ENSG00000140044,0,protein_coding,JDP2,00,grey
ENSG00000140157,2,protein_coding,NIPA2,02,blue
ENSG00000140287,7,protein_coding,HDC,07,black
ENSG00000140297,8,protein_coding,GCNT3,08,pink
ENSG00000140374,2,protein_coding,ETFA,02,blue
ENSG00000140386,1,protein_coding,SCAPER,01,turquoise
ENSG00000140443,0,protein_coding,IGF1R,00,grey
ENSG00000140451,11,protein_coding,PIF1,11,greenyellow
ENSG00000140470,7,protein_coding,ADAMTS17,07,black
ENSG00000140525,2,protein_coding,FANCI,02,blue
ENSG00000140526,7,protein_coding,ABHD2,07,black
ENSG00000140534,0,protein_coding,TICRR,00,grey
ENSG00000140543,3,protein_coding,DET1,03,brown
ENSG00000140564,6,protein_coding,FURIN,06,red
ENSG00000140678,4,protein_coding,ITGAX,04,yellow
ENSG00000140749,4,protein_coding,IGSF6,04,yellow
ENSG00000140750,6,protein_coding,ARHGAP17,06,red
ENSG00000140836,1,protein_coding,ZFHX3,01,turquoise
ENSG00000140854,7,protein_coding,KATNB1,07,black
ENSG00000140937,5,protein_coding,CDH11,05,green
ENSG00000141034,6,protein_coding,GID4,06,red
ENSG00000141179,0,protein_coding,PCTP,00,grey
ENSG00000141294,1,protein_coding,LRRC46,01,turquoise
ENSG00000141337,0,protein_coding,ARSG,00,grey
ENSG00000141376,3,protein_coding,BCAS3,03,brown
ENSG00000141480,4,protein_coding,ARRB2,04,yellow
ENSG00000141510,2,protein_coding,TP53,02,blue
ENSG00000141522,6,protein_coding,ARHGDIA,06,red
ENSG00000141524,6,protein_coding,TMC6,06,red
ENSG00000141569,7,protein_coding,TRIM65,07,black
ENSG00000141576,1,protein_coding,RNF157,01,turquoise
ENSG00000141622,3,protein_coding,RNF165,03,brown
ENSG00000141753,3,protein_coding,IGFBP4,03,brown
ENSG00000141905,1,protein_coding,NFIC,01,turquoise
ENSG00000141959,6,protein_coding,PFKL,06,red
ENSG00000142046,1,protein_coding,TMEM91,01,turquoise
ENSG00000142186,7,protein_coding,SCYL1,07,black
ENSG00000142188,5,protein_coding,TMEM50B,05,green
ENSG00000142230,2,protein_coding,SAE1,02,blue
ENSG00000142233,1,protein_coding,NTN5,01,turquoise
ENSG00000142273,9,protein_coding,CBLC,09,magenta
ENSG00000142327,7,protein_coding,RNPEPL1,07,black
ENSG00000142507,10,protein_coding,PSMB6,10,purple
ENSG00000142512,4,protein_coding,SIGLEC10,04,yellow
ENSG00000142546,2,protein_coding,NOSIP,02,blue
ENSG00000142621,3,protein_coding,FHAD1,03,brown
ENSG00000142634,7,protein_coding,EFHD2,07,black
ENSG00000142657,4,protein_coding,PGD,04,yellow
ENSG00000142669,4,protein_coding,SH3BGRL3,04,yellow
ENSG00000142945,9,protein_coding,KIF2C,09,magenta
ENSG00000142959,1,protein_coding,BEST4,01,turquoise
ENSG00000143013,5,protein_coding,LMO4,05,green
ENSG00000143184,0,protein_coding,XCL1,00,grey
ENSG00000143190,3,protein_coding,POU2F1,03,brown
ENSG00000143226,4,protein_coding,FCGR2A,04,yellow
ENSG00000143228,2,protein_coding,NUF2,02,blue
ENSG00000143297,0,protein_coding,FCRL5,00,grey
ENSG00000143318,0,protein_coding,CASQ1,00,grey
ENSG00000143365,2,protein_coding,RORC,02,blue
ENSG00000143457,2,protein_coding,GOLPH3L,02,blue
ENSG00000143476,6,protein_coding,DTL,06,red
ENSG00000143537,7,protein_coding,ADAM15,07,black
ENSG00000143546,4,protein_coding,S100A8,04,yellow
ENSG00000143549,10,protein_coding,TPM3,10,purple
ENSG00000143554,4,protein_coding,SLC27A3,04,yellow
ENSG00000143569,0,protein_coding,UBAP2L,00,grey
ENSG00000143570,4,protein_coding,SLC39A1,04,yellow
ENSG00000143578,8,protein_coding,CREB3L4,08,pink
ENSG00000143595,0,protein_coding,AQP10,00,grey
ENSG00000143621,10,protein_coding,ILF2,10,purple
ENSG00000143631,5,protein_coding,FLG,05,green
ENSG00000143845,3,protein_coding,ETNK2,03,brown
ENSG00000143882,0,protein_coding,ATP6V1C2,00,grey
ENSG00000143971,5,protein_coding,ETAA1,05,green
ENSG00000143995,1,protein_coding,MEIS1,01,turquoise
ENSG00000144278,0,protein_coding,GALNT13,00,grey
ENSG00000144366,5,protein_coding,GULP1,05,green
ENSG00000144476,3,protein_coding,ACKR3,03,brown
ENSG00000144485,9,protein_coding,HES6,09,magenta
ENSG00000144591,8,protein_coding,GMPPA,08,pink
ENSG00000144648,8,protein_coding,ACKR2,08,pink
ENSG00000144655,0,protein_coding,CSRNP1,00,grey
ENSG00000144677,0,protein_coding,CTDSPL,00,grey
ENSG00000144681,4,protein_coding,STAC,04,yellow
ENSG00000144711,3,protein_coding,IQSEC1,03,brown
ENSG00000144815,4,protein_coding,NXPE3,04,yellow
ENSG00000144834,1,protein_coding,TAGLN3,01,turquoise
ENSG00000144837,3,protein_coding,PLA1A,03,brown
ENSG00000144847,0,protein_coding,IGSF11,00,grey
ENSG00000144959,4,protein_coding,NCEH1,04,yellow
ENSG00000145050,8,protein_coding,MANF,08,pink
ENSG00000145075,5,protein_coding,CCDC39,05,green
ENSG00000145088,7,protein_coding,EAF2,07,black
ENSG00000145241,3,protein_coding,CENPC,03,brown
ENSG00000145284,3,protein_coding,SCD5,03,brown
ENSG00000145386,9,protein_coding,CCNA2,09,magenta
ENSG00000145391,2,protein_coding,SETD7,02,blue
ENSG00000145431,3,protein_coding,PDGFC,03,brown
ENSG00000145592,1,protein_coding,RPL37,01,turquoise
ENSG00000145675,5,protein_coding,PIK3R1,05,green
ENSG00000145817,2,protein_coding,YIPF5,02,blue
ENSG00000145911,0,protein_coding,N4BP3,00,grey
ENSG00000145912,8,protein_coding,NHP2,08,pink
ENSG00000146070,11,protein_coding,PLA2G7,11,greenyellow
ENSG00000146247,5,protein_coding,PHIP,05,green
ENSG00000146263,0,protein_coding,MMS22L,00,grey
ENSG00000146374,9,protein_coding,RSPO3,09,magenta
ENSG00000146457,5,protein_coding,WTAP,05,green
ENSG00000146476,2,protein_coding,ARMT1,02,blue
ENSG00000146670,7,protein_coding,CDCA5,07,black
ENSG00000146701,10,protein_coding,MDH2,10,purple
ENSG00000146776,1,protein_coding,ATXN7L1,01,turquoise
ENSG00000147010,9,protein_coding,SH3KBP1,09,magenta
ENSG00000147041,2,protein_coding,SYTL5,02,blue
ENSG00000147065,4,protein_coding,MSN,04,yellow
ENSG00000147138,0,protein_coding,GPR174,00,grey
ENSG00000147162,1,protein_coding,OGT,01,turquoise
ENSG00000147231,3,protein_coding,CXorf57,03,brown
